Customer ID,Recency,Frequency,Monetary,Recency_score,Frequency_score,Monetary_score,RFM_SCORE,Segment
16350,20,57,1079,4,3,4,434,Potential Loyalists
16351,331,8,150,1,1,1,111,Hibernating
16352,16,28,478,4,2,3,423,Potential Loyalists
16353,2,94,6644,5,4,5,545,Champions
16354,62,39,370,3,3,2,332,Need Attention
16356,196,31,200,1,3,1,131,At Risk
16357,32,34,640,3,3,3,333,Need Attention
16358,0,109,1983,5,4,4,544,Champions
16359,6,66,1714,5,4,4,544,Champions
16360,3,636,3127,5,5,5,555,Champions
16361,8,104,833,5,4,3,543,Champions
16362,31,77,666,4,4,3,443,Loyal Customers
16363,52,5,108,3,1,1,311,About to Sleep
16364,10,52,677,5,3,3,533,Potential Loyalists
16365,16,51,1508,4,3,4,434,Potential Loyalists
16366,17,18,318,4,2,2,422,Potential Loyalists
16367,36,127,727,3,5,3,353,Loyal Customers
16368,1,69,440,5,4,2,542,Champions
16369,17,117,1488,4,4,4,444,Loyal Customers
16370,81,221,1180,2,5,4,254,Can't Loose
16372,32,92,300,3,4,2,342,Loyal Customers
16374,65,109,402,3,4,2,342,Loyal Customers
16376,7,122,910,5,5,4,554,Champions
16377,266,5,676,1,1,3,113,Hibernating
16378,246,23,355,1,2,2,122,Hibernating
16379,3,108,2107,5,4,5,545,Champions
16380,60,31,1730,3,3,4,334,Need Attention
16383,73,98,598,2,4,3,243,At Risk
16384,88,33,569,2,3,3,233,At Risk
16385,59,57,523,3,3,3,333,Need Attention
16386,27,81,264,4,4,2,442,Loyal Customers
16387,321,4,93,1,1,1,111,Hibernating
16389,52,34,1369,3,3,4,334,Need Attention
16392,268,43,193,1,3,1,131,At Risk
16393,1,327,2866,5,5,5,555,Champions
16394,55,83,1527,3,4,4,344,Loyal Customers
16395,59,206,1373,3,5,4,354,Loyal Customers
16398,153,82,1658,2,4,4,244,At Risk
16399,18,72,372,4,4,2,442,Loyal Customers
16400,93,29,288,2,2,2,222,Hibernating
16401,0,186,4020,5,5,5,555,Champions
16402,263,57,262,1,3,2,132,At Risk
16403,311,10,173,1,1,1,111,Hibernating
16404,69,23,432,3,2,2,322,About to Sleep
16405,301,5,165,1,1,1,111,Hibernating
16406,17,58,127,4,4,1,441,Loyal Customers
16407,11,168,1978,5,5,4,554,Champions
16409,35,231,1901,3,5,4,354,Loyal Customers
16411,18,44,185,4,3,1,431,Potential Loyalists
16412,52,30,116,3,3,1,331,Need Attention
16413,55,31,246,3,3,2,332,Need Attention
16414,20,7,122,4,1,1,411,Promising
16415,43,47,179,3,3,1,331,Need Attention
16416,25,71,1016,4,4,4,444,Loyal Customers
16418,43,95,578,3,4,3,343,Loyal Customers
16419,111,50,935,2,3,4,234,At Risk
16422,16,369,34567,4,5,5,455,Loyal Customers
16423,23,18,339,4,2,2,422,Potential Loyalists
16424,190,5,131,1,1,1,111,Hibernating
16425,301,21,292,1,2,2,122,Hibernating
16426,1,353,1704,5,5,4,554,Champions
16427,262,9,238,1,1,2,112,Hibernating
16429,105,2,283,2,1,2,212,Hibernating
16430,56,6,298,3,1,2,312,About to Sleep
16431,212,76,591,1,4,3,143,At Risk
16432,63,8,284,3,1,2,312,About to Sleep
16433,27,17,177,4,2,1,421,Potential Loyalists
16434,28,107,1469,4,4,4,444,Loyal Customers
16438,4,132,721,5,5,3,553,Champions
16440,6,282,3495,5,5,5,555,Champions
16441,66,24,370,3,2,2,322,About to Sleep
16442,0,171,521,5,5,3,553,Champions
16444,45,84,606,3,4,3,343,Loyal Customers
16445,32,63,192,3,4,1,341,Loyal Customers
16446,-1,3,168471,5,1,5,515,New Customers
16447,134,34,232,2,3,1,231,At Risk
16448,197,19,174,1,2,1,121,Hibernating
16449,196,40,689,1,3,3,133,At Risk
16450,148,11,308,2,1,2,212,Hibernating
16451,86,14,257,2,1,2,212,Hibernating
16454,43,2,6,3,1,1,311,About to Sleep
16455,62,99,1812,3,4,4,344,Loyal Customers
16456,98,110,2107,2,4,5,245,At Risk
16457,217,9,204,1,1,1,111,Hibernating
16458,1,202,3363,5,5,5,555,Champions
16460,27,132,738,4,5,3,453,Loyal Customers
16461,176,32,123,2,3,1,231,At Risk
16462,72,3,136,2,1,1,211,Hibernating
16463,20,82,1383,4,4,4,444,Loyal Customers
16464,18,230,1166,4,5,4,454,Loyal Customers
16466,32,146,1520,3,5,4,354,Loyal Customers
16468,73,2,74,2,1,1,211,Hibernating
16469,22,171,526,4,5,3,453,Loyal Customers
16470,50,164,666,3,5,3,353,Loyal Customers
16471,273,13,218,1,1,1,111,Hibernating
16473,163,18,309,2,2,2,222,Hibernating
16474,6,337,1629,5,5,4,554,Champions
16475,87,28,529,2,2,3,223,Hibernating
16477,62,146,2417,3,5,5,355,Loyal Customers
16478,24,17,326,4,2,2,422,Potential Loyalists
16479,9,35,282,5,3,2,532,Potential Loyalists
16480,74,53,741,2,3,3,233,At Risk
16482,14,18,211,4,2,1,421,Potential Loyalists
16483,191,19,126,1,2,1,121,Hibernating
16484,172,25,393,2,2,2,222,Hibernating
16485,76,42,340,2,3,2,232,At Risk
16488,32,29,485,3,2,3,323,About to Sleep
16491,45,39,713,3,3,3,333,Need Attention
16493,78,56,1331,2,3,4,234,At Risk
16494,295,50,799,1,3,3,133,At Risk
16495,2,88,594,5,4,3,543,Champions
16496,7,95,1555,5,4,4,544,Champions
16497,48,136,2906,3,5,5,355,Loyal Customers
16498,160,15,91,2,2,1,221,Hibernating
16499,359,19,359,1,2,2,122,Hibernating
16500,3,11,397,5,1,2,512,New Customers
16503,105,84,1390,2,4,4,244,At Risk
16504,24,83,424,4,4,2,442,Loyal Customers
16505,30,4,775,4,1,3,413,Promising
16506,18,3,89,4,1,1,411,Promising
16509,295,13,357,1,1,2,112,Hibernating
16510,371,13,242,1,1,2,112,Hibernating
16511,20,159,827,4,5,3,453,Loyal Customers
16513,3,35,864,5,3,3,533,Potential Loyalists
16515,51,111,1562,3,4,4,344,Loyal Customers
16516,29,6,99,4,1,1,411,Promising
16517,276,17,152,1,2,1,121,Hibernating
16518,60,40,462,3,3,2,332,Need Attention
16519,24,13,211,4,1,1,411,Promising
16520,185,156,960,1,5,4,154,Can't Loose
16523,0,290,9291,5,5,5,555,Champions
16525,1,183,12960,5,5,5,555,Champions
16526,170,15,282,2,2,2,222,Hibernating
16527,80,14,220,2,1,1,211,Hibernating
16528,2,17,236,5,2,1,521,Potential Loyalists
16529,189,30,439,1,3,2,132,At Risk
16531,21,77,1215,4,4,4,444,Loyal Customers
16532,16,4,6748,4,1,5,415,Promising
16533,18,176,979,4,5,4,454,Loyal Customers
16535,4,31,579,5,3,3,533,Potential Loyalists
16536,109,54,515,2,3,3,233,At Risk
16539,1,45,1363,5,3,4,534,Potential Loyalists
16542,52,5,117,3,1,1,311,About to Sleep
16545,163,3,338,2,1,2,212,Hibernating
16546,289,25,776,1,2,3,123,Hibernating
16549,9,925,3546,5,5,5,555,Champions
16550,107,251,2168,2,5,5,255,Can't Loose
16551,94,32,907,2,3,3,233,At Risk
16552,241,17,369,1,2,2,122,Hibernating
16553,162,84,5695,2,4,5,245,At Risk
16554,41,52,810,3,3,3,333,Need Attention
16555,34,17,280,3,2,2,322,About to Sleep
16556,65,207,3218,3,5,5,355,Loyal Customers
16557,23,11,277,4,1,2,412,Promising
16558,-1,460,8096,5,5,5,555,Champions
16560,25,56,817,4,3,3,433,Potential Loyalists
16561,4,31,498,5,3,3,533,Potential Loyalists
16563,52,19,1071,3,2,4,324,About to Sleep
16565,363,3,172,1,1,1,111,Hibernating
16566,14,18,607,4,2,3,423,Potential Loyalists
16567,193,35,854,1,3,3,133,At Risk
16569,2,5,122,5,1,1,511,New Customers
16570,14,126,3677,4,5,5,455,Loyal Customers
16571,25,87,1386,4,4,4,444,Loyal Customers
16572,126,57,983,2,3,4,234,At Risk
16573,83,42,642,2,3,3,233,At Risk
16574,70,28,442,3,2,2,322,About to Sleep
16581,181,9,101,1,1,1,111,Hibernating
16582,112,6,310,2,1,2,212,Hibernating
16583,372,14,229,1,1,1,111,Hibernating
16584,79,28,924,2,2,4,224,Hibernating
16586,247,8,463,1,1,2,112,Hibernating
16587,231,13,218,1,1,1,111,Hibernating
16589,70,33,444,3,3,2,332,Need Attention
16591,67,10,207,3,1,1,311,About to Sleep
16592,3,216,4023,5,5,5,555,Champions
16593,49,27,312,3,2,2,322,About to Sleep
16594,74,53,153,2,3,1,231,At Risk
16595,60,85,320,3,4,2,342,Loyal Customers
16596,14,12,244,4,1,2,412,Promising
16597,3,7,86,5,1,1,511,New Customers
16598,284,10,139,1,1,1,111,Hibernating
16600,3,62,783,5,4,3,543,Champions
16601,39,30,228,3,3,1,331,Need Attention
16602,35,29,514,3,2,3,323,About to Sleep
16603,73,34,469,2,3,3,233,At Risk
16607,16,172,3274,4,5,5,455,Loyal Customers
16609,14,276,5350,4,5,5,455,Loyal Customers
16610,218,6,73,1,1,1,111,Hibernating
16611,185,10,126,1,1,1,111,Hibernating
16612,31,66,1152,4,4,4,444,Loyal Customers
16613,69,30,605,3,3,3,333,Need Attention
16614,181,26,489,1,2,3,123,Hibernating
16616,14,33,490,4,3,3,433,Potential Loyalists
16617,234,5,150,1,1,1,111,Hibernating
16618,30,96,2601,4,4,5,445,Loyal Customers
16619,262,14,219,1,1,1,111,Hibernating
16620,2,9,173,5,1,1,511,New Customers
16621,50,29,801,3,2,3,323,About to Sleep
16623,244,5,126,1,1,1,111,Hibernating
16624,79,48,784,2,3,3,233,At Risk
16625,273,23,321,1,2,2,122,Hibernating
16626,-1,179,4327,5,5,5,555,Champions
16627,78,20,316,2,2,2,222,Hibernating
16628,28,117,2132,4,4,5,445,Loyal Customers
16629,72,60,374,2,4,2,242,At Risk
16633,16,152,2802,4,5,5,455,Loyal Customers
16634,221,9,215,1,1,1,111,Hibernating
16637,31,69,1124,4,4,4,444,Loyal Customers
16638,21,94,1637,4,4,4,444,Loyal Customers
16639,30,50,1231,4,3,4,434,Potential Loyalists
16641,104,12,226,2,1,1,211,Hibernating
16642,3,34,677,5,3,3,533,Potential Loyalists
16643,244,27,471,1,2,3,123,Hibernating
16644,176,62,806,2,4,3,243,At Risk
16647,168,14,206,2,1,1,211,Hibernating
16648,41,19,284,3,2,2,322,About to Sleep
16650,70,24,512,3,2,3,323,About to Sleep
16652,57,118,6726,3,4,5,345,Loyal Customers
16653,15,69,1178,4,4,4,444,Loyal Customers
16654,140,29,587,2,2,3,223,Hibernating
16655,16,258,3683,4,5,5,455,Loyal Customers
16656,21,73,8592,4,4,5,445,Loyal Customers
16657,8,192,772,5,5,3,553,Champions
16658,367,8,119,1,1,1,111,Hibernating
16659,188,2,38,1,1,1,111,Hibernating
16660,15,16,1260,4,2,4,424,Potential Loyalists
16665,361,9,130,1,1,1,111,Hibernating
16666,18,32,101,4,3,1,431,Potential Loyalists
16667,67,52,536,3,3,3,333,Need Attention
16668,14,20,297,4,2,2,422,Potential Loyalists
16669,22,156,1269,4,5,4,454,Loyal Customers
16670,15,252,3970,4,5,5,455,Loyal Customers
16671,27,6,1690,4,1,4,414,Promising
16672,1,114,8097,5,4,5,545,Champions
16674,53,93,255,3,4,2,342,Loyal Customers
16676,32,89,1551,3,4,4,344,Loyal Customers
16678,1,163,3050,5,5,5,555,Champions
16679,365,3,129,1,1,1,111,Hibernating
16680,42,10,181,3,1,1,311,About to Sleep
16681,71,44,1754,2,3,4,234,At Risk
16682,3,30,1018,5,3,4,534,Potential Loyalists
16684,3,277,66560,5,5,5,555,Champions
16685,60,62,300,3,4,2,342,Loyal Customers
16686,46,544,2667,3,5,5,355,Loyal Customers
16688,0,62,1243,5,4,4,544,Champions
16689,74,13,418,2,1,2,212,Hibernating
16690,71,12,222,2,1,1,211,Hibernating
16692,255,3,1275,1,1,4,114,Hibernating
16693,67,59,438,3,4,2,342,Loyal Customers
16696,134,10,653,2,1,3,213,Hibernating
16697,240,21,101,1,2,1,121,Hibernating
16698,225,5,1998,1,1,4,114,Hibernating
16700,7,308,4934,5,5,5,555,Champions
16701,7,144,5345,5,5,5,555,Champions
16705,-1,270,13923,5,5,5,555,Champions
16706,36,123,463,3,5,2,352,Loyal Customers
16708,44,27,643,3,2,3,323,About to Sleep
16709,83,79,2997,2,4,5,245,At Risk
16710,18,394,2262,4,5,5,455,Loyal Customers
16711,2,22,1643,5,2,4,524,Potential Loyalists
16712,8,438,3362,5,5,5,555,Champions
16713,17,619,6607,4,5,5,455,Loyal Customers
16714,217,87,1086,1,4,4,144,At Risk
16715,77,19,290,2,2,2,222,Hibernating
16716,265,2,900,1,1,3,113,Hibernating
16717,22,198,3748,4,5,5,455,Loyal Customers
16718,368,44,584,1,3,3,133,At Risk
16719,13,196,1667,4,5,4,454,Loyal Customers
16720,25,25,141,4,2,1,421,Potential Loyalists
16721,261,37,272,1,3,2,132,At Risk
16722,16,225,4642,4,5,5,455,Loyal Customers
16723,90,42,554,2,3,3,233,At Risk
16725,301,145,664,1,5,3,153,Can't Loose
16726,25,178,1272,4,5,4,454,Loyal Customers
16727,363,44,235,1,3,1,131,At Risk
16728,45,263,912,3,5,4,354,Loyal Customers
16729,37,656,6924,3,5,5,355,Loyal Customers
16730,51,82,701,3,4,3,343,Loyal Customers
16732,30,28,590,4,2,3,423,Potential Loyalists
16734,51,52,617,3,3,3,333,Need Attention
16735,77,116,2191,2,4,5,245,At Risk
16737,52,1,417,3,1,2,312,About to Sleep
16738,296,1,3,1,1,1,111,Hibernating
16739,175,13,316,2,1,2,212,Hibernating
16742,45,1,464,3,1,2,312,About to Sleep
16743,28,190,2124,4,5,5,455,Loyal Customers
16744,10,236,1160,5,5,4,554,Champions
16745,85,355,7013,2,5,5,255,Can't Loose
16746,3,444,6444,5,5,5,555,Champions
16747,36,42,816,3,3,3,333,Need Attention
16748,16,69,1483,4,4,4,444,Loyal Customers
16750,43,95,563,3,4,3,343,Loyal Customers
16751,29,25,1758,4,2,4,424,Potential Loyalists
16752,371,9,202,1,1,1,111,Hibernating
16753,57,34,204,3,3,1,331,Need Attention
16754,371,2,2002,1,1,4,114,Hibernating
16755,113,165,1390,2,5,4,254,Can't Loose
16756,213,13,232,1,1,1,111,Hibernating
16757,317,7,104,1,1,1,111,Hibernating
16758,64,22,359,3,2,2,322,About to Sleep
16759,6,42,770,5,3,3,533,Potential Loyalists
16761,95,13,314,2,1,2,212,Hibernating
16762,18,63,1175,4,4,4,444,Loyal Customers
16763,197,23,601,1,2,3,123,Hibernating
16764,2,700,2384,5,5,5,555,Champions
16765,293,1,34,1,1,1,111,Hibernating
16766,272,34,1132,1,3,4,134,At Risk
16767,29,221,5478,4,5,5,455,Loyal Customers
16768,46,54,447,3,3,2,332,Need Attention
16769,259,38,335,1,3,2,132,At Risk
16770,56,140,689,3,5,3,353,Loyal Customers
16771,32,254,2109,3,5,5,355,Loyal Customers
16773,56,26,155,3,2,1,321,About to Sleep
16774,66,48,635,3,3,3,333,Need Attention
16775,9,157,1581,5,5,4,554,Champions
16776,59,71,334,3,4,2,342,Loyal Customers
16777,79,48,193,2,3,1,231,At Risk
16778,73,16,241,2,2,2,222,Hibernating
16779,1,331,10463,5,5,5,555,Champions
16780,99,59,387,2,4,2,242,At Risk
16781,371,17,301,1,2,2,122,Hibernating
16782,9,183,2150,5,5,5,555,Champions
16784,18,3,107,4,1,1,411,Promising
16788,122,148,522,2,5,3,253,Can't Loose
16789,7,5,77,5,1,1,511,New Customers
16790,2,93,1499,5,4,4,544,Champions
16791,28,314,1520,4,5,4,454,Loyal Customers
16792,281,12,104,1,1,1,111,Hibernating
16793,56,16,238,3,2,2,322,About to Sleep
16794,0,278,1038,5,5,4,554,Champions
16795,364,66,382,1,4,2,142,At Risk
16796,88,18,298,2,2,2,222,Hibernating
16800,10,156,1069,5,5,4,554,Champions
16801,162,75,1555,2,4,4,244,At Risk
16803,64,24,322,3,2,2,322,About to Sleep
16804,22,60,497,4,4,3,443,Loyal Customers
16805,172,98,411,2,4,2,242,At Risk
16806,102,93,704,2,4,3,243,At Risk
16807,141,67,1093,2,4,4,244,At Risk
16808,98,23,278,2,2,2,222,Hibernating
16809,22,149,845,4,5,3,453,Loyal Customers
16810,191,15,300,1,2,2,122,Hibernating
16811,3,28,533,5,2,3,523,Potential Loyalists
16812,359,15,472,1,2,3,123,Hibernating
16813,7,426,1430,5,5,4,554,Champions
16814,13,319,6266,4,5,5,455,Loyal Customers
16816,102,28,405,2,2,2,222,Hibernating
16817,1,86,1563,5,4,4,544,Champions
16818,9,188,3256,5,5,5,555,Champions
16820,94,26,488,2,2,3,223,Hibernating
16823,226,38,338,1,3,2,132,At Risk
16824,14,26,451,4,2,2,422,Potential Loyalists
16825,37,28,767,3,2,3,323,About to Sleep
16826,50,22,330,3,2,2,322,About to Sleep
16828,92,8,126,2,1,1,211,Hibernating
16829,155,11,191,2,1,1,211,Hibernating
16830,37,23,313,3,2,2,322,About to Sleep
16832,183,12,190,1,1,1,111,Hibernating
16833,0,47,1086,5,3,4,534,Potential Loyalists
16834,226,24,408,1,2,2,122,Hibernating
16835,127,10,173,2,1,1,211,Hibernating
16836,38,11,247,3,1,2,312,About to Sleep
16837,30,165,3078,4,5,5,455,Loyal Customers
16838,196,25,577,1,2,3,123,Hibernating
16839,7,266,16481,5,5,5,555,Champions
16841,35,116,1813,3,4,4,344,Loyal Customers
16842,99,63,1247,2,4,4,244,At Risk
16843,41,378,10035,3,5,5,355,Loyal Customers
16846,49,11,211,3,1,1,311,About to Sleep
16847,42,12,190,3,1,1,311,About to Sleep
16848,51,14,275,3,1,2,312,About to Sleep
16849,185,8,120,1,1,1,111,Hibernating
16850,332,19,325,1,2,2,122,Hibernating
16851,3,20,331,5,2,2,522,Potential Loyalists
16852,9,9,140,5,1,1,511,New Customers
16855,22,19,318,4,2,2,422,Potential Loyalists
16856,13,2,34,4,1,1,411,Promising
16858,367,10,371,1,1,2,112,Hibernating
16859,143,52,729,2,3,3,233,At Risk
16861,58,6,172,3,1,1,311,About to Sleep
16863,30,26,494,4,2,3,423,Potential Loyalists
16866,139,11,201,2,1,1,211,Hibernating
16869,21,127,745,4,5,3,453,Loyal Customers
16871,21,137,2752,4,5,5,455,Loyal Customers
16872,76,7,676,2,1,3,213,Hibernating
16873,3,279,7018,5,5,5,555,Champions
16875,66,112,2040,3,4,5,345,Loyal Customers
16877,11,156,756,5,5,3,553,Champions
16878,83,3,12,2,1,1,211,Hibernating
16880,29,174,1397,4,5,4,454,Loyal Customers
16881,65,1,432,3,1,2,312,About to Sleep
16882,65,39,683,3,3,3,333,Need Attention
16883,186,37,249,1,3,2,132,At Risk
16884,36,26,420,3,2,2,322,About to Sleep
16885,14,96,388,4,4,2,442,Loyal Customers
16887,34,36,173,3,3,1,331,Need Attention
16889,193,135,1505,1,5,4,154,Can't Loose
16891,0,186,633,5,5,3,553,Champions
16892,0,97,464,5,4,2,542,Champions
16893,365,45,115,1,3,1,131,At Risk
16895,63,62,170,3,4,1,341,Loyal Customers
16897,298,37,263,1,3,2,132,At Risk
16898,25,157,417,4,5,2,452,Loyal Customers
16899,6,123,1201,5,5,4,554,Champions
16900,15,79,847,4,4,3,443,Loyal Customers
16902,115,44,1693,2,3,4,234,At Risk
16903,28,56,335,4,3,2,432,Potential Loyalists
16904,3,665,3296,5,5,5,555,Champions
16905,4,199,2920,5,5,5,555,Champions
16906,80,86,508,2,4,3,243,At Risk
16907,28,140,859,4,5,3,453,Loyal Customers
16909,71,18,373,2,2,2,222,Hibernating
16910,3,545,1216,5,5,4,554,Champions
16912,27,100,2515,4,4,5,445,Loyal Customers
16913,289,8,110,1,1,1,111,Hibernating
16914,35,30,170,3,3,1,331,Need Attention
16915,8,57,582,5,3,3,533,Potential Loyalists
16916,22,136,484,4,5,3,453,Loyal Customers
16917,275,9,387,1,1,2,112,Hibernating
16918,48,128,1002,3,5,4,354,Loyal Customers
16919,155,326,2395,2,5,5,255,Can't Loose
16921,60,55,124,3,3,1,331,Need Attention
16923,11,626,6724,5,5,5,555,Champions
16924,20,81,791,4,4,3,443,Loyal Customers
16926,370,14,221,1,1,1,111,Hibernating
16927,114,6,540,2,1,3,213,Hibernating
16928,79,204,2731,2,5,5,255,Can't Loose
16929,2,77,1255,5,4,4,544,Champions
16930,25,53,348,4,3,2,432,Potential Loyalists
16931,4,886,4047,5,5,5,555,Champions
16932,52,48,127,3,3,1,331,Need Attention
16933,0,44,541,5,3,3,533,Potential Loyalists
16934,53,61,898,3,4,3,343,Loyal Customers
16936,24,56,228,4,3,1,431,Potential Loyalists
16938,7,235,2584,5,5,5,555,Champions
16940,51,305,2881,3,5,5,355,Loyal Customers
16942,11,277,1745,5,5,4,554,Champions
16943,210,33,795,1,3,3,133,At Risk
16945,20,249,4216,4,5,5,455,Loyal Customers
16947,234,21,399,1,2,2,122,Hibernating
16948,137,19,428,2,2,2,222,Hibernating
16949,2,60,1263,5,4,4,544,Champions
16950,55,42,1158,3,3,4,334,Need Attention
16951,133,86,1251,2,4,4,244,At Risk
16952,108,16,157,2,2,1,221,Hibernating
16953,29,1,20,4,1,1,411,Promising
16954,-1,54,2063,5,3,5,535,Potential Loyalists
16955,183,25,508,1,2,3,123,Hibernating
16956,16,16,300,4,2,2,422,Potential Loyalists
16957,238,16,410,1,2,2,122,Hibernating
16959,86,7,114,2,1,1,211,Hibernating
16960,37,101,449,3,4,2,342,Loyal Customers
16961,115,14,231,2,1,1,211,Hibernating
16963,186,7,107,1,1,1,111,Hibernating
16965,225,26,187,1,2,1,121,Hibernating
16966,7,28,2145,5,2,5,525,Potential Loyalists
16967,188,21,313,1,2,2,122,Hibernating
16968,3,31,423,5,3,2,532,Potential Loyalists
16969,38,42,631,3,3,3,333,Need Attention
16971,37,41,333,3,3,2,332,Need Attention
16976,266,2,251,1,1,2,112,Hibernating
16978,76,39,325,2,3,2,232,At Risk
16979,2,89,1804,5,4,4,544,Champions
16980,254,81,980,1,4,4,144,At Risk
16982,59,22,374,3,2,2,322,About to Sleep
16983,11,143,1832,5,5,4,554,Champions
16984,87,400,4222,2,5,5,255,Can't Loose
16985,16,120,5410,4,4,5,445,Loyal Customers
16986,28,3,1872,4,1,4,414,Promising
16987,2,128,1543,5,5,4,554,Champions
16988,4,7,123,5,1,1,511,New Customers
16989,6,12,1131,5,1,4,514,New Customers
16990,217,1,179,1,1,1,111,Hibernating
16992,9,93,1575,5,4,4,544,Champions
16996,29,37,1446,4,3,4,434,Potential Loyalists
16997,287,12,697,1,1,3,113,Hibernating
16998,148,4,293,2,1,2,212,Hibernating
16999,22,23,476,4,2,3,423,Potential Loyalists
17001,-1,169,3920,5,5,5,555,Champions
17002,84,49,1475,2,3,4,234,At Risk
17004,45,43,1286,3,3,4,334,Need Attention
17006,3,44,759,5,3,3,533,Potential Loyalists
17007,49,52,868,3,3,3,333,Need Attention
17010,17,11,191,4,1,1,411,Promising
17011,29,15,266,4,2,2,422,Potential Loyalists
17014,7,72,540,5,4,3,543,Champions
17015,27,214,1734,4,5,4,454,Loyal Customers
17017,1,252,8586,5,5,5,555,Champions
17018,39,16,912,3,2,4,324,About to Sleep
17019,10,228,1130,5,5,4,554,Champions
17022,30,7,66,4,1,1,411,Promising
17024,44,3,95,3,1,1,311,About to Sleep
17025,59,9,355,3,1,2,312,About to Sleep
17026,184,4,153,1,1,1,111,Hibernating
17027,77,148,792,2,5,3,253,Can't Loose
17029,109,2,716,2,1,3,213,Hibernating
17030,62,11,140,3,1,1,311,About to Sleep
17031,10,22,368,5,2,2,522,Potential Loyalists
17033,85,28,1017,2,2,4,224,Hibernating
17034,15,30,735,4,3,3,433,Potential Loyalists
17035,244,28,418,1,2,2,122,Hibernating
17037,86,75,1231,2,4,4,244,At Risk
17038,29,22,99,4,2,1,421,Potential Loyalists
17040,136,15,443,2,2,2,222,Hibernating
17041,25,69,1042,4,4,4,444,Loyal Customers
17042,1,97,989,5,4,4,544,Champions
17043,31,102,1694,4,4,4,444,Loyal Customers
17044,24,6,946,4,1,4,414,Promising
17045,112,22,328,2,2,2,222,Hibernating
17046,156,22,633,2,2,3,223,Hibernating
17047,84,65,1067,2,4,4,244,At Risk
17048,116,43,903,2,3,3,233,At Risk
17049,1,317,5473,5,5,5,555,Champions
17050,95,308,3016,2,5,5,255,Can't Loose
17051,193,42,213,1,3,1,131,At Risk
17052,27,83,356,4,4,2,442,Loyal Customers
17053,129,13,493,2,1,3,213,Hibernating
17054,27,83,1308,4,4,4,444,Loyal Customers
17058,80,62,1147,2,4,4,244,At Risk
17059,28,514,2806,4,5,5,455,Loyal Customers
17060,265,5,232,1,1,1,111,Hibernating
17061,72,99,5198,2,4,5,245,At Risk
17062,312,69,495,1,4,3,143,At Risk
17063,20,78,1422,4,4,4,444,Loyal Customers
17064,57,61,815,3,4,3,343,Loyal Customers
17068,11,296,4402,5,5,5,555,Champions
17069,27,143,2636,4,5,5,455,Loyal Customers
17070,113,62,268,2,4,2,242,At Risk
17071,27,140,2351,4,5,5,455,Loyal Customers
17073,16,174,1345,4,5,4,454,Loyal Customers
17075,16,77,789,4,4,3,443,Loyal Customers
17076,35,25,831,3,2,3,323,About to Sleep
17078,35,28,366,3,2,2,322,About to Sleep
17079,77,2,118,2,1,1,211,Hibernating
17080,21,8,285,4,1,2,412,Promising
17081,24,63,257,4,4,2,442,Loyal Customers
17082,32,81,1965,3,4,4,344,Loyal Customers
17083,108,52,1385,2,3,4,234,At Risk
17084,34,149,2668,3,5,5,355,Loyal Customers
17085,122,186,1466,2,5,4,254,Can't Loose
17086,6,96,1999,5,4,4,544,Champions
17088,27,115,1929,4,4,4,444,Loyal Customers
17090,3,61,1950,5,4,4,544,Champions
17091,1,195,3709,5,5,5,555,Champions
17092,49,124,1714,3,5,4,354,Loyal Customers
17094,321,14,297,1,1,2,112,Hibernating
17095,21,74,1276,4,4,4,444,Loyal Customers
17096,14,48,994,4,3,4,434,Potential Loyalists
17097,1,211,839,5,5,3,553,Champions
17100,17,65,942,4,4,4,444,Loyal Customers
17101,9,42,1601,5,3,4,534,Potential Loyalists
17102,260,1,25,1,1,1,111,Hibernating
17105,158,90,627,2,4,3,243,At Risk
17107,32,416,10567,3,5,5,355,Loyal Customers
17109,28,116,813,4,4,3,443,Loyal Customers
17110,164,12,156,2,1,1,211,Hibernating
17111,46,29,217,3,2,1,321,About to Sleep
17114,4,123,717,5,5,3,553,Champions
17115,7,39,813,5,3,3,533,Potential Loyalists
17117,287,9,111,1,1,1,111,Hibernating
17118,316,10,151,1,1,1,111,Hibernating
17119,2,35,590,5,3,3,533,Potential Loyalists
17120,232,18,299,1,2,2,122,Hibernating
17122,118,7,134,2,1,1,211,Hibernating
17123,160,9,343,2,1,2,212,Hibernating
17124,184,31,274,1,3,2,132,At Risk
17125,49,35,211,3,3,1,331,Need Attention
17126,151,248,855,2,5,3,253,Can't Loose
17128,333,14,149,1,1,1,111,Hibernating
17131,4,134,2395,5,5,5,555,Champions
17133,14,27,4884,4,2,5,425,Potential Loyalists
17134,105,23,398,2,2,2,222,Hibernating
17135,15,52,1115,4,3,4,434,Potential Loyalists
17138,274,24,366,1,2,2,122,Hibernating
17139,14,477,10430,4,5,5,455,Loyal Customers
17140,246,18,444,1,2,2,122,Hibernating
17142,238,15,571,1,2,3,123,Hibernating
17144,0,48,961,5,3,4,534,Potential Loyalists
17146,104,35,733,2,3,3,233,At Risk
17147,21,81,1680,4,4,4,444,Loyal Customers
17148,50,9,120,3,1,1,311,About to Sleep
17152,193,14,1687,1,1,4,114,Hibernating
17153,23,14,206,4,1,1,411,Promising
17154,74,23,317,2,2,2,222,Hibernating
17155,16,20,243,4,2,2,422,Potential Loyalists
17157,6,13,312,5,1,2,512,New Customers
17158,31,67,1239,4,4,4,444,Loyal Customers
